,year,title,genre,avg_vote,movie_rating,duration,watchability
2396,2005,Thirupaachi,"Action, Drama",5.8,okay,178,really long movie
2397,2005,Tokyo Tower,"Drama, Romance",6.2,good,125,really long movie
2398,2005,Welkkeom tu Dongmakgol,"Comedy, Drama, War",7.7,good,133,really long movie
2399,2006,The Abandoned,"Horror, Mystery, Thriller",5.6,okay,99,really long movie
2400,2006,The Covenant,"Action, Adventure, Fantasy",5.3,okay,97,really long movie
2401,2005,Inu no eiga,Family,6.9,good,96,really long movie
2402,2006,Nailed,"Crime, Horror, Thriller",4.1,okay,90,no data
2403,2006,Beyza'nin Kadinlari,"Crime, Drama, Mystery",6.2,good,137,really long movie
2404,2006,La gran final,Comedy,6.9,good,88,avg length movie
2405,2006,Madeinusa,Drama,6.8,good,100,really long movie
2406,2005,Odgrobadogroba,"Comedy, Drama",6.9,good,103,really long movie
2407,2006,The Suspect,Thriller,5.1,okay,88,avg length movie
2408,2005,Aupa Etxebeste!,Comedy,6.2,good,97,really long movie
2409,2006,Trigger,Family,5.1,okay,78,avg length movie
2410,2006,Üvegtigris 2.,Comedy,6.8,good,103,really long movie
2411,2006,48 Shades,"Comedy, Drama",5.9,okay,96,really long movie
2412,2005,Bluffmaster!,"Comedy, Crime, Drama",6.6,good,137,really long movie
2413,2006,The Entrance,"Horror, Thriller",4.3,okay,81,avg length movie
2414,2005,Meet Me in Miami,"Comedy, Family, Romance",6.9,good,94,really long movie
2415,2006,La niña en la piedra,Drama,6.0,okay,104,really long movie
2416,2006,Ha-Buah,"Comedy, Drama, Romance",7.3,good,90,no data
2417,2006,Darna Zaroori Hai,Horror,5.4,okay,108,really long movie
2418,2006,Ober,Comedy,7.0,good,97,really long movie
2419,2006,Aksar,"Drama, Romance, Thriller",4.8,okay,135,really long movie
2420,2005,Babam ve Oglum,"Drama, Family",8.3,good,108,really long movie
2421,2005,Czas surferów,"Comedy, Crime",6.0,okay,90,no data
2422,2005,Maja,"Action, Comedy, Romance",5.2,okay,139,really long movie
2423,2006,Malamaal Weekly,"Comedy, Drama, Romance",6.9,good,137,really long movie
2424,2005,Ramji Londonwaley,"Comedy, Drama, Family",6.7,good,154,really long movie
2425,2006,Sarhad Paar,"Action, Drama, Romance",4.2,okay,117,really long movie
2426,2005,Skazany na bluesa,"Biography, Drama, Music",7.0,good,101,really long movie
2427,2006,Taxi No. 9 2 11: Nau Do Gyarah,"Comedy, Drama, Thriller",7.2,good,116,really long movie
2428,2006,"Tom, Dick, and Harry","Comedy, Romance",3.2,okay,137,really long movie
2429,2006,Bummm!,Drama,6.9,good,103,really long movie
2430,2006,Das Fräulein,Drama,6.7,good,81,avg length movie
2431,2006,Montag kommen die Fenster,Drama,6.4,good,88,avg length movie
2432,2006,Pirates of the Great Salt Lake,"Adventure, Comedy",5.5,okay,86,avg length movie
2433,2006,Starter for 10,"Comedy, Drama, Romance",6.7,good,92,really long movie
2434,2005,Urlaub vom Leben,Drama,7.1,good,83,avg length movie
2435,2006,Wristcutters: A Love Story,"Comedy, Drama, Fantasy",7.3,good,88,avg length movie
2436,2005,Diário de Um Novo Mundo,Drama,6.2,good,94,really long movie
2437,2006,36 China Town,"Comedy, Mystery, Thriller",5.6,okay,140,really long movie
2438,2005,Aashiq Banaya Aapne: Love Takes Over,"Drama, Romance, Thriller",4.2,okay,115,really long movie
2439,2005,Allari Bullodu,Romance,2.9,bad,175,really long movie
2440,2006,El camino de los ingleses,"Drama, Romance",5.6,okay,118,really long movie
2441,2006,Chas pik,"Drama, Romance",6.3,good,104,really long movie
2442,2006,Días azules,Comedy,5.7,okay,100,really long movie
2443,2006,Mne ne bolno,"Drama, Romance",6.8,good,100,really long movie
2444,2006,Potseluy babochki,"Action, Crime, Romance",4.8,okay,105,really long movie
2445,2006,Lo que sé de Lola,Drama,5.9,okay,112,really long movie
2446,2006,Mechenosets,"Action, Romance, Sci-Fi",4.8,okay,108,really long movie
2447,2006,Night at the Museum,"Adventure, Comedy, Family",6.4,good,108,really long movie
2448,2006,Okhota na Piranyu,"Action, Crime, Thriller",6.0,okay,167,really long movie
2449,2006,Broken Bridges,"Drama, Music",6.1,good,105,really long movie
2450,2005,À travers la forêt,"Drama, Fantasy",6.6,good,65,avg length movie
2451,2005,The Cabin Movie,"Comedy, Drama",4.7,okay,90,no data
2452,2005,Fu-Rai,"Horror, Thriller",5.1,okay,75,avg length movie
2453,2005,El-sefara fi El-Omara,"Comedy, Drama",6.3,good,107,really long movie
2454,2006,Solo,"Crime, Drama",5.5,okay,90,no data
2455,2006,Sztornó,Drama,6.4,good,93,really long movie
2456,2005,Café Transit,"Drama, Romance",7.3,good,107,really long movie
2457,2005,Dame sobh,Drama,7.0,good,82,avg length movie
2458,2006,Footy Legends,"Comedy, Drama, Sport",5.8,okay,90,no data
2459,2005,Hong yan,Drama,6.9,good,93,really long movie
2460,2006,Sang sattawat,Drama,7.5,good,105,really long movie
2461,2005,Sehar,"Action, Crime, Drama",7.8,good,125,really long movie
2462,2005,Sommer vorm Balkon,Drama,6.9,good,107,really long movie
2463,2005,Sud express,Drama,6.8,good,102,really long movie
2464,2005,Tung mung kei yun,"Comedy, Drama, Sci-Fi",6.7,good,92,really long movie
2465,2005,Viva Cuba,"Comedy, Drama",6.9,good,80,avg length movie
2466,2006,Jean-Philippe,"Comedy, Fantasy, Music",6.0,okay,90,no data
2467,2005,Kinetta,Drama,4.8,okay,95,really long movie
2468,2005,Masahista,Drama,6.0,okay,76,avg length movie
2469,2005,Saat po long,"Action, Crime, Thriller",7.0,good,93,really long movie
2470,2005,Sa-kwa,Drama,6.4,good,118,really long movie
2471,2005,Takeshis',"Comedy, Drama, Fantasy",6.4,good,108,really long movie
2472,2006,Dark Reality,"Horror, Thriller",2.7,bad,90,no data
2473,2006,Satanic,Horror,2.9,bad,88,avg length movie
2474,2006,Fade to Black,"Mystery, Thriller",5.4,okay,99,really long movie
2475,2006,The Butcher,"Horror, Thriller",3.6,okay,90,no data
2476,2005,Jestem,Drama,7.3,good,93,really long movie
2477,2005,King of the Lost World,"Action, Adventure, Fantasy",2.4,bad,80,avg length movie
2478,2006,Mr. Gibb,"Comedy, Mystery",4.9,okay,90,no data
2479,2005,A New Day in Old Sana'a,"Drama, Romance",6.2,good,83,avg length movie
2480,2006,Nightmare Man,"Comedy, Horror, Thriller",4.0,okay,89,avg length movie
2481,2006,Rain,Drama,5.7,okay,105,really long movie
2482,2006,Reine Formsache,"Comedy, Romance",5.3,okay,92,really long movie
2483,2005,Sex o phalsapheh,"Drama, Romance",5.3,okay,105,really long movie
2484,2005,Shades of Gray,Comedy,6.0,okay,76,avg length movie
2485,2006,The Return,"Comedy, Drama, Romance",4.8,okay,105,really long movie
2486,2005,Snakewoman,Horror,3.2,okay,98,really long movie
2487,2006,Trapped Ashes,Horror,4.7,okay,105,really long movie
2488,2006,Voodoo Lagoon,Horror,3.0,okay,79,avg length movie
2489,2006,The Journals of Knud Rasmussen,Drama,6.3,good,112,really long movie
2490,2005,Hidden,Thriller,4.1,okay,93,really long movie
2491,2005,Crime Delicado,Drama,6.1,good,87,avg length movie
2492,2006,Les aiguilles rouges,Drama,5.7,okay,93,really long movie
2493,2006,Avida,Comedy,5.9,okay,83,avg length movie
2494,2006,Nos jours heureux,Comedy,6.8,good,103,really long movie
2495,2006,Je m'appelle Elisabeth,Drama,7.0,good,90,no data
2496,2005,Maroa,"Music, Romance",6.5,good,102,really long movie
2497,2005,Itsuka dokusho suruhi,"Drama, Romance",6.9,good,127,really long movie
2498,2006,Optimisti,Drama,6.4,good,98,really long movie
2499,2006,Président,"Drama, Thriller",5.7,okay,97,really long movie
2500,2006,Prête-moi ta main,"Comedy, Romance",6.7,good,90,no data
2501,2006,Serko,Drama,6.3,good,96,really long movie
2502,2006,WWW: What a Wonderful World,"Comedy, Thriller",6.1,good,99,really long movie
2503,2006,The Foursome,Comedy,4.4,okay,80,avg length movie
2504,2006,Vitus,"Drama, Music",7.6,good,100,really long movie
2505,2005,Tse bing,"Action, Crime",5.3,okay,95,really long movie
2506,2006,Always Will,Family,4.6,okay,90,no data
2507,2005,Bad Reputation,"Drama, Horror, Thriller",4.2,okay,90,no data
2508,2006,Batismo de Sangue,Drama,7.1,good,110,really long movie
2509,2005,The Call of Cthulhu,"Fantasy, Horror, Mystery",7.2,good,47,short movie
2510,2006,Citizen Duane,Comedy,5.1,okay,90,no data
2511,2005,Karov La Bayit,Drama,6.9,good,98,really long movie
2512,2006,G.I. Jesus,"Drama, Fantasy",2.0,bad,100,really long movie
2513,2005,The Goal,"Biography, Drama, Family",4.7,okay,100,really long movie
2514,2006,Panic je nanic,Comedy,2.1,bad,96,really long movie
2515,2006,Rocky Balboa,"Drama, Sport",7.1,good,102,really long movie
2516,2005,Rastegari dar 8:20,"Crime, Drama",4.9,okay,107,really long movie
2517,2006,Special,"Comedy, Drama, Sci-Fi",6.9,good,81,avg length movie
2518,2005,El taxista ful,Drama,6.8,good,90,no data
2519,2006,The 8th Plague,"Action, Horror",4.2,okay,90,no data
2520,2006,Un Franco 14 Pesetas,"Comedy, Drama",7.1,good,102,really long movie
2521,2005,Masz na imie Justine,Thriller,6.4,good,97,really long movie
2522,2005,"Pare osób, maly czas","Biography, Drama, Romance",6.7,good,104,really long movie
2523,2005,Rozdroze Cafe,"Crime, Drama",6.3,good,112,really long movie
2524,2006,Beautiful Ohio,"Comedy, Drama",5.9,okay,91,really long movie
2525,2005,Potera za Srec(k)om,Comedy,5.8,okay,97,really long movie
2526,2006,Crónica de una fuga,"Crime, Thriller",7.2,good,103,really long movie
2527,2005,Ang pagdadalaga ni Maximo Oliveros,Drama,7.1,good,100,really long movie
2528,2006,Seraphim Falls,"Action, Drama, Thriller",6.7,good,115,really long movie
2529,2005,"Annyeong, hyeonga",Drama,6.8,good,95,really long movie
2530,2006,"Bon Cop, Bad Cop","Action, Comedy, Crime",6.8,good,116,really long movie
2531,2005,Gamunui wigi: Gamunui yeonggwang 2,"Action, Comedy, Crime",5.9,okay,115,really long movie
2532,2005,Mapado,Comedy,6.0,okay,105,really long movie
2533,2005,Mi-seu-teo joo-boo-kwi-jeu-wang,Comedy,6.1,good,107,really long movie
2534,2005,Naesaengae gajang areumdawun iljuil,Drama,6.8,good,129,really long movie
2535,2006,Nikto ne znaet pro seks,Comedy,3.3,okay,95,really long movie
2536,2006,Aziris nuna,"Adventure, Family, Sci-Fi",3.4,okay,91,really long movie
2537,2005,Neoneun nae unmyeong,"Drama, Romance",7.0,good,121,really long movie
2538,2006,Zhest,"Crime, Horror, Thriller",5.2,okay,110,really long movie
2539,2006,"Bullets, Blood & a Fistful of Ca$h","Action, Crime",4.8,okay,115,really long movie
2540,2006,Crank,"Action, Crime, Thriller",6.9,good,88,avg length movie
2541,2005,Cutting Room!,Horror,4.3,okay,75,avg length movie
2542,2005,Dunia,"Drama, Romance",5.9,okay,112,really long movie
2543,2006,Flourish,"Comedy, Drama, Mystery",4.8,okay,95,really long movie
2544,2006,Heroes and Villains,"Comedy, Romance",3.2,okay,104,really long movie
2545,2006,Off the Black,Drama,6.6,good,90,no data
2546,2006,The Sensation of Sight,Drama,6.6,good,134,really long movie
2547,2006,This Is England,"Crime, Drama",7.7,good,101,really long movie
2548,2006,Vacationland,"Drama, Romance",5.0,okay,104,really long movie
2549,2006,Winterreise,Drama,7.0,good,99,really long movie
2550,2006,Urmel aus dem Eis,"Animation, Family",5.0,okay,87,avg length movie
2551,2006,Die Wolke,"Drama, Sci-Fi, Thriller",6.4,good,105,really long movie
2552,2005,Komornik,Drama,7.0,good,100,really long movie
2553,2006,Sinovci,Drama,7.2,good,145,really long movie
2554,2006,Ira & Abby,"Comedy, Romance",6.5,good,104,really long movie
2555,2005,Open Cam,"Comedy, Drama, Mystery",4.6,okay,100,really long movie
2556,2005,Parnikovyy effekt,Drama,6.5,good,93,really long movie
2557,2006,Van Wilder 2: The Rise of Taj,"Comedy, Romance",4.9,okay,97,really long movie
2558,2005,La Sagrada Familia,Drama,6.3,good,99,really long movie
2559,2006,Alexander the Great,Animation,5.3,okay,80,avg length movie
2560,2006,Canes,"Horror, Thriller",3.5,okay,90,no data
2561,2005,Mein Name ist Eugen,"Adventure, Comedy, Family",6.9,good,100,really long movie
2562,2006,Pyaar Ke Side Effects,"Comedy, Drama, Romance",6.7,good,132,really long movie
2563,2006,Tachiguishi retsuden,"Animation, Comedy, Drama",6.2,good,104,really long movie
2564,2006,Ficció,Drama,6.7,good,107,really long movie
2565,2005,Geochilmaru,Action,5.7,okay,86,avg length movie
2566,2005,Kochankowie z Marony,"Drama, Romance",5.7,okay,107,really long movie
2567,2005,Gaseirneba Karabaghshi,"Action, Adventure, Drama",7.9,good,105,really long movie
2568,2005,Oda do radosci,Drama,6.6,good,118,really long movie
2569,2006,Saga no gabai-baachan,"Drama, Family",6.9,good,104,really long movie
2570,2005,Die Zombiejäger,Horror,2.5,bad,85,avg length movie
2571,2006,Windkracht 10: Koksijde Rescue,"Action, Adventure, Drama",5.9,okay,117,really long movie
2572,2006,Monamour,Drama,5.4,okay,94,really long movie
2573,2005,Natale a Miami,Comedy,3.9,okay,100,really long movie
2574,2005,Mai + come prima,Drama,6.1,good,106,really long movie
2575,2005,Shoshelet Schwartz,Comedy,7.0,good,99,really long movie
2576,2006,O Maior Amor do Mundo,Romance,6.5,good,106,really long movie
2577,2006,Zuzu Angel,"Biography, Drama, History",6.9,good,108,really long movie
2578,2006,The Curiosity of Chance,Comedy,6.7,good,98,really long movie
2579,2006,Live Feed,Horror,3.5,okay,77,avg length movie
2580,2006,Le grand Meaulnes,Drama,5.6,okay,97,really long movie
2581,2006,Kokoda,"Action, Drama, War",6.1,good,92,really long movie
2582,2006,Young Triffie's Been Made Away With,Comedy,5.6,okay,89,avg length movie
2583,2006,Grønne hjerter,Comedy,5.0,okay,96,really long movie
2584,2006,Displaced,"Action, Adventure, Sci-Fi",2.8,bad,99,really long movie
2585,2006,Distortion,"Crime, Drama, Mystery",4.6,okay,83,avg length movie
2586,2006,Feel,Drama,5.3,okay,90,no data
2587,2006,Hollywood Kills,"Horror, Thriller",3.2,okay,90,no data
2588,2006,Honor,"Action, Drama",4.3,okay,87,avg length movie
2589,2006,The House of Adam,"Crime, Drama, Horror",3.5,okay,83,avg length movie
2590,2006,Lime Salted Love,Drama,4.7,okay,120,really long movie
2591,2006,Maple Palm,"Comedy, Drama, Romance",1.5,bad,116,really long movie
2592,2006,Mischief Night,"Comedy, Drama, Family",6.4,good,93,really long movie
2593,2006,Pathogen,Horror,5.3,okay,68,avg length movie
2594,2005,The Retreat,Horror,2.8,bad,90,no data
2595,2005,Sarangni,"Drama, Romance",5.5,okay,115,really long movie
2596,2006,Het zwijgen,Mystery,6.2,good,90,no data
2597,2006,Fidibus,Comedy,5.7,okay,107,really long movie
2598,2005,Yamim Shel Ahava,"Drama, Music",2.7,bad,110,really long movie
2599,2006,Ji quan bu ning,"Comedy, Drama",6.2,good,106,really long movie
2600,2006,Hors de prix,"Comedy, Romance",7.0,good,106,really long movie
2601,2006,Olsenbanden Junior på cirkus,Family,4.3,okay,92,really long movie
2602,2006,La sombra de nadie,"Horror, Thriller",5.6,okay,105,really long movie
2603,2006,Cabeza de perro,Drama,6.0,okay,91,really long movie
2604,2006,La rage de l'ange,Drama,6.2,good,107,really long movie
2605,2006,Gone,"Drama, Horror, Thriller",5.4,okay,88,avg length movie
2606,2006,Bella,"Drama, Romance",7.2,good,91,really long movie
2607,2006,Los Borgia,"Biography, History",6.1,good,120,really long movie
2608,2005,Doll Graveyard,"Comedy, Fantasy, Horror",4.1,okay,71,avg length movie
2609,2006,Electric Apricot,"Comedy, Music",6.8,good,92,really long movie
2610,2005,For Catherine,Comedy,3.3,okay,107,really long movie
2611,2006,It's a Boy Girl Thing,"Comedy, Fantasy, Romance",6.3,good,95,really long movie
2612,2006,Jam,Drama,5.8,okay,91,really long movie
2613,2006,The Legend Trip,Horror,3.3,okay,93,really long movie
2614,2006,The Lookalike,Comedy,4.2,okay,103,really long movie
2615,2006,Miss Potter,"Biography, Drama",6.9,good,88,avg length movie
2616,2006,Polumgla,"Drama, War",6.6,good,100,really long movie
2617,2006,The Prestige,"Drama, Mystery, Sci-Fi",8.5,good,130,really long movie
2618,2006,Restraining Order,Drama,4.4,okay,107,really long movie
2619,2006,Raising Jeffrey Dahmer,"Biography, Crime, Drama",4.0,okay,100,really long movie
2620,2006,The Ultimate Gift,"Drama, Family, Romance",7.3,good,114,really long movie
2621,2006,Lung foo moon,"Action, Drama, Fantasy",6.2,good,94,really long movie
2622,2006,Exit,"Drama, Mystery, Thriller",5.8,okay,100,really long movie
2623,2006,Hamaca paraguaya,Drama,6.6,good,78,avg length movie
2624,2006,Kamome shokudô,"Comedy, Drama",7.1,good,102,really long movie
2625,2005,Rajamanikyam,"Action, Comedy",7.7,good,126,really long movie
2626,2005,Thanmathra,Drama,8.3,good,160,really long movie
2627,2005,The Tiger,"Action, Thriller",6.6,good,152,really long movie
2628,2006,Varannan vecka,"Comedy, Drama, Romance",5.5,okay,97,really long movie
2629,2006,Vedma,Horror,3.9,okay,79,avg length movie
2630,2005,Il vento fa il suo giro,Drama,7.4,good,110,really long movie
2631,2005,Padre Nuestro,"Comedy, Drama",6.3,good,105,really long movie
2632,2006,Bushi no ichibun,"Drama, Romance",7.7,good,122,really long movie
2633,2006,Gettin' It,Comedy,3.4,okay,93,really long movie
2634,2005,"Kheili dour, kheili nazdik",Drama,7.5,good,121,really long movie
2635,2006,The Living and the Dead,"Drama, Horror, Mystery",5.9,okay,83,avg length movie
2636,2006,"Lovers, Liars and Lunatics","Comedy, Crime",6.7,good,87,avg length movie
2637,2006,Man of the Year,"Comedy, Drama, Romance",6.2,good,115,really long movie
2638,2006,Morirse en domingo,"Comedy, Drama",7.0,good,125,really long movie
2639,2005,Pheuan sanit,"Drama, Romance",7.9,good,90,no data
2640,2006,Stephanie Daley,Drama,6.3,good,92,really long movie
2641,2006,Vier Fenster,Drama,4.6,okay,80,avg length movie
2642,2005,Gwai muk,Horror,5.7,okay,99,really long movie
2643,2005,Tsoi suet yuk chi ngo oi nei,"Drama, Romance",5.9,okay,102,really long movie
2644,2006,Chukkallo Chandrudu,Drama,5.5,okay,146,really long movie
2645,2005,Sree,Action,5.4,okay,135,really long movie
2646,2005,Türev,"Drama, Family, Romance",6.5,good,91,really long movie
2647,2006,Glue,"Drama, Romance",6.4,good,110,really long movie
2648,2006,El próximo oriente,Comedy,5.6,okay,93,really long movie
2649,2006,Baruto no gakuen,"Drama, History, Music",6.4,good,130,really long movie
2650,2005,L'iceberg,Comedy,6.7,good,84,avg length movie
2651,2006,Il bosco fuori,"Horror, Thriller",4.5,okay,85,avg length movie
2652,2006,La hora fría,"Horror, Mystery, Sci-Fi",5.9,okay,92,really long movie
2653,2005,Döngel kârhanesi,Comedy,5.6,okay,92,really long movie
2654,2005,I horodia tou Haritona,"Comedy, Music",6.7,good,135,really long movie
2655,2006,Köld slóð,"Drama, Mystery, Thriller",6.1,good,99,really long movie
2656,2006,Sprængfarlig bombe,"Comedy, Drama",6.0,okay,90,no data
2657,2006,One Way,Thriller,6.2,good,116,really long movie
2658,2006,Ich bin die Andere,Drama,5.2,okay,104,really long movie
2659,2006,Legãturi bolnãvicioase,Drama,6.8,good,86,avg length movie
2660,2005,"Percy, Buffalo Bill och jag","Adventure, Family, Romance",5.5,okay,83,avg length movie
2661,2006,Friss levegö,Drama,6.8,good,109,really long movie
2662,2005,The GoodTimesKid,"Action, Comedy",6.5,good,77,avg length movie
